6263380,Very big soldierworker,giant
2590561,"Restroom, to a Brit",LAV
3074363,'Great Dictator' player of 1940,chaplin
2652944,State of occupying. ,tenancy
5313088,Segment of a tennis match,set
3341466,Plains grouse,Sage Hen
568340,Tennis stroke ,serve
5553018,Jerked sidewise.,shied
5810097,Staple of Turkish cuisine,sesame seeds
5088376,Calls off the relationship,splits up
6116790,Yuletide rendition,Noel
1616016,Group of three officers in Rome,Triumviri
1810049,Speak lines from a poem or passage from book,recite
4219776,"Young animal, a form of insect",pupa
479680,White rock,chalk
4464954,Monster-slaying Argonaut,heracles
3899826,Redwoods.,trees
877012,It's way too much,overkill
4300461,Aria,song
842590,Sign that might bode ill,omen
4908652,Elders Fr,aines
1416907,Nab ,collar
2005943,Burgeon ,swell
5288699,Cereal seed,grain
3430777,One who got away. ,escape e
3025710,Room overlooking southern end of the German city,Halle
5663026,Sounds as if the eye is singing so sweetly,icings
349340,"1969 Mets, for example",Cinderella Story
6030156,Lab exclamation,aha
5492668,"Company whose logo, when flipped upside-down and cut in half, looks like the word ""ANUS""",son y
6367733,They're under a lot of pressure looking for the oceanliner (wordplay),deepsea divers
681742,"Blown away by, with 'of'",in awe
496038,Minnesota clinic founder William Worrall,Mayo
2103803,VIP in Cawdor,thane
2637662,Place for curlers,rink
6371876,Express effusively ,emote
5739634,Divinity degree,THM
2969035,AFB enlisted man,SSGT
5157323,Sarge's superior,shave tail
4573468,Racing to the strange coast,as cot
3311854,Rock shelf ,ledge
2318710,It comes before Sept.,aug
1920420,"Tried Atkins, say",dieted
1332224,Lout brute,Yahoo
1713593,Ladies companions,lords
5677889,Ship's strong piece of timber ,Samson Post
4589413,Tropical palms,are cas
5542288,An ___ of prevention ..,ounce
6014735,Scold vigorously,bawl out
4034025,'The Avengers' supervillain,Loki
6078589,"Anthony ___, author of Barchester Towers",trollope
3434055,One charging a flat rate (wordplay),landlord
3691034,... where the sun / Came peeping in at ___: Thomas Hood,Morn
5737510,"'Oh, yeah, that's funny'",hahaha
1831332,Foil or sol leader,Aero
548361,Through with work,retired
6390670,Work groups,crews
5327856,Pugilistic actor.,Nova
3481059,Slayers of Harold II,normans
2818593,Feature of some window pane edges,bevel
3370033,Excited to get in live coverage after a dip,bathrobe
5463344,Famous museum,prado
4973081,Group that gave Bernie Sanders a 'D-' rating,nra
4068908,Orchard fruit,apples
818159,Sailor girl's beginning to look strange,abnormal
83006,___ manner (conventionally) ,in a set
1025606,They constrict,boas
3204413,"Cook in the bottom of the oven, say",broil
5061121,Baker's requirement,caketins
834487,Campus buildings. ,halls
2361529,Supply electricity to,power
3585295,"Polite ""du""",sie
3688941,"Godard, to Truffaut, e.g",Ami
4941169,"Uttered insults, attacked in words",abused
3906889,Endless tennis outside centre court causes boredom,ennui
3985975,"""Vicky Cristina Barcelona"" Oscar winner",Cruz
393715,Answer: twisted ropes need no core,respond
134414,Secure,seal
3390729,City ESE of Dallas,tyler
5346791,Decision point in a road,fork
4899536,Tour de France distance,metre
2108766,Slangy suffix for schnozz,ola
4773135,Frat-party garments,to gas
3890943,Sweater letters,NUS
5331003,"Canine event, in more ways than one",dog bite
4042358,Calf-length,MIDI
1977423,Three-time champ ,Ali
4550513,"Could start in Croke Park at the end of July in friendly? No, it's the opposite!",chilly
6171123,Point out there's nothing inside? It's your choice,option
5917481,Wallops,pastes
6075706,"Mother and daughter, for example",she s
750827,Government agent.,tman
4734545,Vehicles the reverse of stylish,trams
1386729,Showing constant change (of colours?),kaleidoscopic
3069225,Top: Prefix.,a cr
2177982,Organization awarded a special Tony in 2016,NEA
1333278,Nutmeg's kin,mace
6055590,Piece of music that's not as a piece of music,sonata
3615242,Musical with the character Miss Hannigan,Annie
3839644,___ neck,horses
4586658,Part of DEW,early
589904,St. or ave. ,rte
398927,A gesture oddly easy for those taking charge,anodes
3406117,Mail boat,packet
5373119,Called; (hair) shaped,styled
3213901,Take instruction in German after school in Templemore,training college
2724119,Money derived from an old union,a limony
4515293,Sign at some gas stations,free air
572865,Pussy will sound so beastly,cattle
2529166,Part of OBJ,odell
4565893,Part of a Western saddle,horn
5573789,Connecticut's Chester.,bowles
6170529,"Ewes, for example",she s
790308,See 11 dn,drain
Parenthesis shape ARC
2260833,Onetime Judy Garland co-star,Bert Lahr
672188,"Maintain pace with, don't lag behind",keep up
6202319,Game offered by leading Italian agent,is py
3351873,Soul - ethos,spirit
2830420,Will concern,estate
1497956,Bobby of tennis Battle of the Sexes,Riggs
4941271,M. Coty and others.,renes
3503560,Steal attention from,distract
2520759,Arrange word with lawyer that's past caring,world weary
1471872,Small branch of a plant's 'anchor',rootlet
1367065,Silent,clam like
5758673,Golf shot,Putt
54271,"Place to ""catch"" someone later",flip side
4787246,Succeed spectacularly,go far
5537908,Cause distaste ,repel
3610556,Reference,cite
6207952,Wedgie locales,asses
3596142,"Madonna, according to the stars",leo
3242951,They're frequently folded,arms
1183844,Ref,ump
2751657,Seasonal fare ___ trying borscht on us or 'Boston crush' cocktail (wordplay),Hot Cross bun
5987710,"Fitzgeralds, to Kennedys",kin
1728247,"Fish, often holy",Mackerel
1786246,Horse-training rope,longe
3313289,Unlike bottled beer,on tap
2628639,See 2 Down,idont
1599099,Symphonic movement,Rondo
4145225,Wry reversals,ironies
818766,I hail aunt touring European country,lithuania
2945465,Kind of cotton thread ,Lisle
3681712,Shock! Heads of State take up nationalisation,stun
1741590,Stengel or Durocher.,pilot
2774849,"Decoration, as on leather.",tooling
2689255,Conference clip-on,name tag
4135013,Wifely pick-me-up,new hat
1147222,Regular girl left,normal
1502326,Totaled,added up
5713623,They may be responsible for reports from the front,gunners
2702235,Pitch,tar
3141448,One ruminating in store about caps on salad oil,Bison
1677224,His chariot is pulled by Fear and Terror,are s
5145411,Angsty artist's style,emo
197860,PM coming up with ungrammatical statement of left-wing views created outcry,yammered
4865413,Gemstone set my hat off,amethyst
6373801,He played his own brother in th Street,pesce
4442231,Dramatist or drama critic,Kerr
5806840,Took a firm stand.,insisted
2455603,"Seventh, in Siena",set timo
3958343,Observant,openeyed
5811171,Racetrack shape. ,oval
1455536,Nag's activity,harping
4718563,In a jiffy.,pronto
2327713,Mutuel-window sign ,win
3868516,"Skid row sight, maybe",pinkelephants
2602860,This might for the present be injurious on the Border,Mayhem
5777888,Sign of a sell out,sro
3570345,Reeking,fetid
3622129,"He wrote ""A Psalm of Life."" ",long fellow
2905638,Home Economics class topic,sewing
5414252,Altar sentence,ida
2932924,"Pentium II, for example",chip
1374813,Blatherskite,yenta
4320707,Common spiny shrubs of England.,gorses
4422965,That's because I am back up around the blooming doctor,Mimosa
3905216,Not in accord.,out of step
1271629,What fillets lack,bones
2243432,Part of a deer,antler
5144291,St. or Rd. relative,ave
226807,... and in the Middle East...,Iraq
474153,Drill companies. ,squads
4211258,Having eyes in verse,or bed
6244958,"Changing, in a way",fluid
661687,Blond ,towhead
5933638,Case for writing materials. ,standish
426068,The man of God in the man,Minister
2106232,Bottom row of letters on a QWERTY keyboard,ZXCVBNM
5939916,Researcher's request,grant
4116383,Streisand film role,yentl
5627580,Primrose worth two in pot,yellow
5298078,"Item aimed by traffic cop (5,3)",radar gun
1503974,James of 'The Blacklist',spader
1444653,Put a blot on,mar
1899949,Wigwag. ,code
6372468,"Shrill cries, a la comics.",eeks
4151496,Word from the bored.,hohum
6206556,Viral infection,influenza
5501875,L homonym,elle
1990457,"""___ Dei"" ",agnus
5873561,"Training tip, to a cigar packer ",boxing lesson
877333,Cooks lid,to que
2651757,Create cloth ,weave
785286,Pie ingredient,pumpkin
1619044,Phenomena of Scotland. ,moors
5500397,Shoe sizes,tens
1995836,"Hangouts, to this puzzle",theme
1431996,See 3,willow
520667,"Trifled (with ""with"").",toyed
4507,Units in the board game Risk,armies
2674599,Potential adopter,Foster Dad
186412,Drives off,shoos away
569811,Passing scores (wordplay),dirges
2033070,Stray dismissal,scat
507513,Kitchen herb,thyme
5194065,Club of some renown,med
2517349,Smith's partner in firearms,Wesson
5804682,They might be compared with small brains,peas
Chop ___ SUEY
3196702,"""Christabel"" poet ",Samuel Coleridge
2948871,U.S. clergyman ,peale
5887828,"Weather report opener, often",its
2483709,Butcher's center-cut offering,tenderloinsteak
6135060,Tidbit of gossip,item
5827253,Hush-hush govt. org,nsa
752844,Organization overseeing airlines,faa
1103971,Use a peep sight.,aim
4197851,Fell aversion or antipathy,dislike
2318025,Copious oil wells,gushers
4737314,Optimist's hue,rose
685662,Throw out,jettison
5569731,Killing (of farm animals),slaughter
5182638,Prefecture of Honshu,shiga
3889895,"""'Tis a pity""",Alas
4487866,Traffic sign with triangular shape,yield
6156926,Concerned chiefly with one's own interests,selfish
5454727,Jet Ski competitor,sea doo
1161573,Friendship ,amity
3934891,She's over-groomed,bigamist
4323812,It might result in change,sale
5973319,Run off,elope
4628240,"Al ___, 1984 Olympic gold medalist in the triple jump",joyner
6018462,First article in a contract. ,item i
150158,Like a wailing whale (wordplay),blubbery
1806362,"So the cart is broken, I see. Be philosophic about it",socratic
2533411,Eve's eldest.,Cain
3176324,Decides not to drop,stets
135242,___-Aid,Kool
530716,Enola Gay cargo,a tombomb
6328078,Doesn't quit,stays on
1826042,Show anger or joy eg,react
3087482,Gaily bedecked.,dolled
4029951,Place of sin or iniquity,den
4642450,Yes ___ (waffler's answer),and no
3120527,Your pl. or mine,res
3955951,"'Largely, by the sound of it, a sad way over in Venice (6,2,5)'",bridgeofsighs
6280300,"""The Longest Day"" craft ",lsts
4263296,Foul-smelling or stinking,fetid
2497547,Tip O'Neill's milieu ,lower house
646006,Locked up,shut
4293831,Pitch relative,pine sap
3216298,Having digits.,to ed
798454,Features of jays and cardinals ,top knots
6249471,E following A for a goddess,athene
45684,"Final sentiment, initially",rip
6126299,Little fish.,herring
5210610,London landmark,old vic
2970223,Foldedover munchies,tacos
1841631,"Essex town - American film actress, d. 1937",harlow
1659890,Rowboat part.,thole
1606935,Part of skeleton,bone
5404005,Fortycard game,Monte
2781883,"Famous saint, son of a Celto-Roman",Patrick
5186046,Move beyond,pass
3836661,Air blowers,fans
4067818,Cloth,tissue
5011742,Fabulous,super
3582273,Revolutionary worn out in France goes with military on ahead,Red Beret
5103227,Fairly good journey down mountain but without sun,decent
76151,The South is making a proposal,thesis
4539969,Spy's adopted persona,cover
6181908,___ sais quoi,je ne
280418,Word of politesse,merci
1822933,"""___ wi' little . . . "" Burns ",contented
3430922,Honor an R.S.V.P. ,answer
2828273,Apple or maple,tree
2489811,Die her hair with paper,editress
1998120,Rule. ,reign
2787073,More severe,worse
6173808,Scott or Cronkite,Walter
3313820,Stylish feature of Godey's day. ,bustle
1684018,Quick-reference aid,index
5972760,Neighbor of Saudi Arabia,Namo
5147061,Sow perhaps,strew
2062408,Stately home in France,chateau
1008651,"Inseparable pair on ""Community""",Troyanda Bed
4144035,Input-signal magnifiers,AMPS
3398347,Candidate,entrant
4843433,Kind of church abbr,episc
1734697,Band's sound blaster,amp
5219488,Great public praise,acclaim
3706909,Old prison. ,gaol
3794451,Russian choreographer Moiseyev,igor
132858,Dentists concern (wordplay),Molar Decay
6304977,Continuous burner,pilot light
1134031,Life principle. ,anima
5780102,"Eleven, to an eleve ",onze
5457024,Something to make,hay
3977509,"""I'd like a say"" sounds",a hems
1385655,Overwhelm,crush
2793254,Manners maven Post,emily
374858,Famous man from Illinois.,Ernest Hemingway
3971274,Safeguard,Nkiemi
2115305,Stripper's garb,g string
2583716,Unspecified number,several
6159601,Put in a sepulcher,inter
3605416,"""All I Wanna Do"" singer",Sheryl Crow
4605363,Sinbad's airlift ,ROC
3225649,Sporty auto option,spoiler
1574010,Seriously avoids,shuns
3056760,"Soft, perhaps",ripe
4187321,Golf ball prop,tee
2497887,Part of a PC-resetting combo,ALT
3630055,Edible legume,Bean
3433557,Boss you hack off produces exclamation of contempt,Yahboosucks
1476479,Fast food items,subs
2232470,Fashion-show exclamation,Oohlala
2682913,Admiral at Jutland,jellicoe
907088,Wrinkle remover,Presser
905838,Veteran prospectors,desert rats
1798247,Cave formations,crystals
1231759,"Words with ""Mr. Nice Guy!""",no more
3809629,Sonorans' shawls ,serapes
3138129,Accountant's journal,ledger
5429808,Frau's counterpart ,herr
4409275,Whiles away the time on radio with Binyon's verse,idols
2958871,Nutmeg coverings,arils
3542902,It's cast,role
1879789,Mountain range separating Europe and Asia,ural
1816949,"Retired NBA star, for example",expro
467332,Language heard in Beijing,mandarin dialect
4447278,These tactics use force or strength - ask Armstrong,strong arm
867515,Sack material,Gunny
3716481,Commingle,blend
1282511,Tummy-soothing drinks,mintte as
4281558,Computer bulletin board administrator for short,sysop
6135437,"""That ___ fair!""",isnt
3487139,Like zombies,undead
1337685,"Like dates, but not events",eaten
886227,Once a ___ (Billboard's frequency),week
1695030,Toymaker in Santa's workshop,Elf
4296606,"___ Creed, 325 A.D. ",nicene
4445361,Bargain hunter's time ,sale day
170882,Fall for a seorita,Otono
5726317,Peter known for his colorful graphic art,Max
3086300,Flow-controlling device,valve
6289526,Fell,sank
759685,"Scratch into glass, for example",etch
955626,"""7 Faces of Dr. ___"" ('64 film)",lao
3214516,'Hello',hi
294318,"Thee, in Tours ",to i
1503275,Word after bat or bus,boy
5592381,Some homework assignments (abbreviation),rpts
3935390,Currency unit in Brussels,belga
5149713,Where CPO was heralded as a god,end or
5561130,Participated in a bee,quilted
4847573,Add up; drink,to t
3819574,Eniwetok test device,h bomb
178557,"Vehicle in ""Speed""",bus
4501466,Supreme Court Justice from the Bronx,Sotomayor
1826067,Raised rim that improves traction on a horseshoe,to egrab
4747067,Hymn writer.,Neale
1839897,Mailing need,stamp
6118629,Kind of joke,Yomama
2456037,Golfcap feature,visor
164316,Assn. formed in 1949,NATO
5405079,Belfastborn flutist  Galway,James
6303019,Equally,a like
4540857,Start off shaving with 23 down and large supply of Italian water,Lake garda
4739365,Messina money,Lira
3916838,Verbal contraction ,doesnt
3173064,___ making a list (lyric about Santa),hes
5224305,Skull-session output,ideas
2436870,Risky,venture
3096794,One on the top gets red with dislike,hat
4921451,Travel document not completed by one corrupt returning traveller,visitor
835964,Hound healer in Hanoi (wordplay),vietnamveterinarian
5100055,Cubs or Giants,nine
3709794,Declined to be joined together again,refused
1576768,In church a lovely saintly ring,halo
3580462,Succeeding almost totally on the side,lateral
4743781,Witness dropping a very pained expression,ouch
1759978,"Pressures, in a way ",urges
6306753,Was crashing (wordplay),bored
2802762,"Four-time Oscar-winning composer best known for scoring ""The Pink Panther""",Henry Mancini
326582,First name in conditioning,ivan
431209,Polar feature,ice cap
6283800,Green Bay's #4,favre
4005252,"""... ___ -smoking caterpillar has ...""",hookah
6214862,One with a great future? Rats!,rising star
1888620,"Render bite when barking, as cross",interbreed
526755,"Supreme, best",second tonone
4479251,Missile abbreviation,AAM
4937817,Convenience option; illuminated ___ system,entry
2461072,Reason for the silent treatment,Anger
1722947,"Women's college at Cambridge, England.",Girton
3407030,Fairness-in-hiring inits.,eeo
5995477,Squalid spots,slums
6276832,Word often illuminated,exit
2340129,Body tissue that contracts and expands,muscle
2227121,"___ mansions, . . . ",got no
407825,"Understand, in sci-fi lingo",grok
6173326,"When doubled, dismiss out of hand",Pooh
2573535,Hollywood innovation.,wide screen
6405721,Doubly hard to leave diabolical island,Ellis
2766481,German art songs,lieder
4405677,Person breaking ground,hoer
1211036,"Hoops official, for short",ref
3485789,"Armand of ""The Mambo Kings""",as sante
5367893,Reaped from Earth in a way,mined
4986138,Goes around the world (wordplay),orbits
2718247,What you sit on will go bad at last,saddle
2987742,"Mud dauber, e.g",WASP
5962622,Drinker's bill,Bartab
511145,Doctor and writer occupied themselves on the range,cooked
4444994,Pin or shaft upon which something turns,pivot
6065930,"A quarter through, finds they make one feel dazed",trances
5924276,"1961 film also known as ""The Job""",Il Posto
206796,"Star in ""Pajama Game."" ",Raitt
4427283,Game of chance? Pay odds outside,Plucky
1867888,Roman numeral. ,mmi
462011,Dramatic device ,a side
699784,One encounters the Orient up here,esteem
1966949,Web prefix with cat,lol
5774437,Long shot,slim chance
5600957,"Charm, in Chelsea",en amour
330396,"Spirit, French counterpart of whisky",eaudevie
3007770,Slangy slight,dig
540594,Maker of watches,seiko
227298,Old Gaelic,erse
876905,Milan showplace  with La,scala
Adage SAW
1671365,Largest known asteroid,ceres
4582697,Metal fragments from explosion,shrapnel
1742277,Rahal rival,Unser
4394655,"Present time, for short",xmas
5862607,Prefix with gram or graph,ideo
2599148,King thriller,cujo
2922076,"___ Alamos, N.M. ",Los
4731461,"Yoko who sang ""Every Man Has a Woman Who Loves Him""",ono
4312455,Symbolic emblem,to tem
3928003,"First names, in France",prenoms
824640,Excites,hops up
10209,Binturongs,bearcats
123573,Mystic symbol.,rune
630576,Enter data in yellow next to gaffer's initial,goin for
6342954,"Yet to be conquered, as a challenge",unmet
4065802,"One to make pinky swears with, for short",BFF
5074935,Roulette wheel compartment,slot
4889577,Bobbies' headquarters,Scotland Yard
5840084,Bit of Senate dissension,nay
5560551,Brokaw's workplace,NBC
1222181,... rose by any ___ name ...,other
1645175,"Cut that grass, Private (wordplay)",lawn order
2649535,Carnivorous mollusk,octopus
4498919,"She played Gretchen on ""Benson""",inga
4424739,Recording period,session
3237341,Pack snugly,Jamin
2475154,"Refuse, junk",rubbish
6288975,Good will: Archaic.,gree
1315788,Hair-raising,thrilling
2972953,Number at the heart of seven other answers in this puzzle,one
701055,Suns setting,Phoenix
4749848,A Tyrol ending ,ese
5613616,Are worried by your being uninhibited,earthy
5400170,Set of kettledrums,timpani
5740672,Unimaginative sequel,retread
470458,"Desert, forsake",abandon
5180004,Curly's replacement,shemp
5886552,After tea the water goes all over the sleepers,train
4154099,They contend,viers
2388938,Army follower selling provisions and liquors.,Sutler
304869,Fame singeractress Cara,Irene
4233804,Piano music for four hands,duet
2559591,"Sang about, with ""on""",informed
2825537,Nothing in a kiln after throwing clay,kaolin
2443020,Powerful speakers,stentors
6089103,Dutiful butcher tied bone,obedient
4298148,It's always happening that no lunatic gets stitched up for this,continual
883637,Trendy eatery,planet hollywood
5320269,Rising row about manager's initial scope,remit
4791776,Near a sports venue!,Arena
5483453,Coronado's quest ,oro
1107216,Topsoils and silts eg,dirts
1694162,"Opera remembered for ""Home, Sweet Home.""",clari
1509453,Part of a debate,rebut
2778859,Noisy affray.,melee
2149622,Worn track. ,rut
3996671,South Dakota town,art as
5428777,Cobblestone street sound,clop
1845148,Skillful and precise.,neat
5994757,Cause of carelessness,haste
4428236,Stake houses,otbs
5244579,Elite or Roman,type
4642947,"Secure, nautically.",reeve
1511488,Asinine sound. ,Hee Haw
3955374,Its generally worth it for energy,effort
2145271,Pole-ish surname (wordplay),claus
4721711,Share on social media,post
1758944,Hits Slang. ,swats
6039969,Intricate.,complex
2883244,Shortage,dearth
1264895,Noted painter of ranch hands,hurd
3163689,Connected with this in the starts of 1 across and 9 down to begin with,in association
5033137,Plasterboard,dry wall
1606946,Sewing machine part.,feeder
5445436,Organization for RV enthusiasts,koa
1812859,Precious type is soft on heir's report providing domestic support,au pairs
1071021,Composers key,a flat
487769,"Barney Miller detective played by Max Gail, familiarly",wojo
3861204,River of France.,oise
1638075,Smelling (wordplay),nose job
3230866,Appropriate name for a newspaper. ,free press
3361234,Ms salmon (wordplay),Raun
4109157,In no danger,safe
2958729,British mandate in Asia Minor.,Palestine
3257690,Western elk,Wapiti
902571,Even matches (wordplay),odds
1935851,"His, to Ravel ",ses
3388836,"Gums, to an M.D.",ula
6207013,Funds long-term,endows
5558768,"It's in, but not for long",fad
4551318,Bowled by a leg break - E Barker,beagle
3208258,Bingo's cousin,lot to
5969744,Metrical beat.,ICTUS
6189068,Reassure,soothe
273759,Frequent role of Cyrus Ching.,arbiter
3993687,There its done,Voila
384452,I get my kicks on ___ 66,route
3703078,Shortest sign of the zodiac,leo
5064897,Actress Balsam who was once married to George Clooney,talia
5060539,Drop me ___ sometime,a line
4077714,Defames.,smears
5741147,"Decorated, on the menu ",garni
4024784,Screenwriter Diamond,ial
5118941,Features of some hair-dos. ,swirls
4695116,In the usual or average situation,normally
4254664,"He wrote ""The May Queen.""",tennyson
4027166,Tackles a Tootsie Pop,licks
2902467,Name of the first surviving quintuplets,Dionne
6379746,Chin stroker's words,lets see
1138532,Crazily entertaining,Congo
2165632,Justin of Canada,Trudeau
35095,Raucous comedienne Martha,raye
941597,Budget item. ,food
1538079,Paintbrush display,sables
6208688,Bad-mouth ballet in Boulder (wordplay),disco dancing
4027044,Slender exotic talking-bird,parakeet
4586712,Twin Poles in action are getting into gear,donning
991709,Musteline animal,weasel
1222485,Half of a matched pair,hers
6345972,Keys of pop,Alicia
3046086,Soldier returning at his time of day to light up,ignite
5598919,Arrangement of troops,order of battle
5224970,Watch party (wordplay),sentinels
1887359,"""With a blue ribbon ___"" ",on it
944504,Dike Eunomia and Irene,horae
4203261,Trees need nothing more to make them sound,stereo
5885567,Hospital division,ward
2879410,Bend out of shape,contort
1179247,Cloth. ,tartan
4098227,Holds up one of those who are dead to the world with the drink say,Bier
1929587,Kitchen mixtures,batter s
2182651,"KISS hit ""___ Luck Woman""",hard
5343267,Garden bloom ,Zinnia
6096445,Scottish sailyard ,rae
924737,Con's knife,shiv
1811306,Take advice.,listen
3781201,Course offerer,menu
4528965,High point in France. ,Mont Blanc
2104982,"""Don't interfere,"" briefly",myob
2818022,"James ___, duettist on the 1982 #1 hit 'Baby, Come to Me'",in gram
4035985,BrandX lack,frill
5856664,Dilapidated building wing (wordplay),raggedy annex
581684,Comedienne Diamond et al.,selmas
1043499,Killing time,idle
3782348,Sally of troops.,sortie
4027519,Range item,rifle
5937882,Finger extension,Nail
2296673,Merganser's relative,smew
3580103,Tuna preserver,brine
1186019,City founded by Pizarro. ,Lima
1044908,2010 Bush autobiography,decision points
6135555,Exalted,uplifted
624312,"""___ not what your . . . "" ",ask
4125440,Deck the Halls syllables,las
4202354,Bad luck. ,hard lines
929951,Abba of Israel ,eban
136950,Edge trimmers,adzes
4531121,Tailor's sample.,snip
3801292,Trillion Prefix. ,treg
2465384,Mitchell's plantation,tara
6371305,Reveler's gadget,noisemaker
475560,Supergroup originally known as Sigma 6,Pink Floyd
91419,More bullish (wordplay),hornier
3968572,Send via antenna,em it
4451429,Public praise or award,accolade
908888,Countesses husbands,earls
1093239,Vape ___ (e-cig user's implement),pen
5624696,Some concerns of racers ,distances
3988151,Let loose after a family member,auntie
4599987,"With Jane and Birute, one of the ""Trimates""",Dian
3701163,"Broadway vehicle, perhaps",y cab
741143,"Saturday, in Paris ",same di
5878546,England's delegate to UN.,Cadogan
2631000,Beginning of a waterway-related palindrome,a man
3791660,Served as an usher,led in
5242688,Umbrians.,italians
946219,"Marsupial, for short",roo
653096,Device to raise fast boat out of the water,hydrofoil
3516082,Last item ,omega
1262960,"Birth name of the actor who starred in the ""Rush Hour"" and ""Shanghai Noon"" film series",Chan Kongsang
1214896,Reactive chemical substance. ,reagent
3669257,Reserved lane on a road,busway
742367,Chemical unions of two or more elements,compounds
2419216,"Official map-making body (8,6) - See 11",survey
231984,Radio receiver,aerial
65326,Greek figure on many a trophy,Nike
2827407,"Elsa's Dream, for example",aria
5145819,Downsized,small ler
5461436,Bit of hype,blurb
4585179,Down and dirty noises,oinks
757755,"89-Down nickname, with ""the""",Beeb
4991555,Food fishes,redsnappers
2891529,"Take to another airport, say",skyjack
5357425,Former London street,grub
4630013,Road signposted by Milne,Dover
2614449,"Relief has one, phonetically",silenti
5663341,Welcome word,enter
42378,Marshall Plan's onetime initials.,erp
6139395,Most unmannerly,rudest
4681605,Jeweler's sale ,Opal
4170361,Jazzed up society photo with editor,spiced
4826736,Feature of an editorial,opinion
5174682,Abou ben ___,Adhem
681326,Groups of flash-ers (wordplay),mobs
3899963,Composer Stravinsky. ,igor
6368641,___ Homer (novelty gift),Chia
2177141,___ immunity,herd
744455,Mystery writer's award ,Edgar
1535705,Move easily ,pad
1029481,Fowl pole (wordplay),roost
536795,Maid's need,pass key
125568,R  B comer  Soulchild,Musiq
1793833,"Contribute, in a way",ante
5793920,Look after round peg in square hole (wordplay),see to
2113320,Pencil holder as well as eyeglasses holder,ear
3397541,'The Daughters of Joshua ___' (1972 Buddy Ebsen film),cabe
832592,Early sun-worshipper,in ca
2127425,This is a bit phoney,ear piece
1216010,Liberian native,Kroo
3790273,Emergency signal,flare
3378395,Response to a ring,illget it
951308,Bright orange-yellow garden flower,Marigold
2124526,PGA players,pros
3329812,"Chap penniless, right to left",bloke
107108,Belgian Congo pygmy. ,akka
70693,"Guam, for example abbreviation",ter
176789,'Gimme a high-five!',up top
765745,Site for light bites ,snack bar
2105835,"Not working, perhaps",absent
1020635,Museum feature. ,statuary
4364020,A.k.a. The Greatest,Ali
4346666,"'Coloured, shaded (6)'",tinted
1653018,Actress Pam,griper
1289962,Projection for some kneelers,apse
3491699,Breakfast dish - spell in prison,porridge
6268844,Half a bikini,bra
1759344,George Carlin album,class clown
3235875,Awkward one,nerd
5694444,G. I.'s. ,yankees
3390826,Not long in sight for my work to start,myopia
3957782,In suspense.,ontenterhooks
2080755, . . . maids with ___: Carroll,seven mops
3184195,Do some hair raising,tease
1582446,Shine,irradiate
783395,There's no refuse going with this,agreeing
1095860,Nuts queue hours (not OK socially) to catch premiere of major work of 22 across,humoresque
1314019,"Confidence, daring",boldness
3735545,Whatsit which if not thin is tacky,gummy
5486322,Surrendered,capitulated
577489,Put into type. ,set
3033901,Grandmothers,Nanas
5049335,Village newspaper,voice
5667204,Finch variety,Canary
283135,Guessing game aid,hint
3535134,Handle clumsily.,paw
4106285,Half of a train noise,choo
1594440,Downsize without layoffs,at trite
1410606,Weapon shattering noughts,shotgun
5146422,Wing it at the lectern,a dlib
3822344,Some Subarus,justys
4296662,Cheese made from the milk of Friesian cows,edam
3905378,"When in bed, the slut was in a hurry",bustled
1640296,"Apparel with a message, perhaps",tee
3220870,"Thin, as sound",tinny
5762885,"Inge's ""___ Back, Little Sheba""",come
1047243,Do the crawl.,swim
463005,Legal rights: Lat.,jure
2678760,Before.,already
5924101,'Your turn to dance',take it
6022173,"Walter White of ""Breaking Bad,"" for example",anti hero
5604839,"That, in Madrid",ESA
4411273,Show someone the way,direct
621385,Jib used to give a boat more speed,Genoa
3227241,"Cook, as dinner",make
1932945,Finds oneself with a pink slip,getsthebt
5825995,"Tequila mockingbird and ""absinthe of malice,"" for two",puns
4322068,"Examination, trial",test
134065,"Hit to short right, say",bloop
157208,Fit together ,intermesh
4755769,"Grundy, who was born on a Monday",Solomon
1875559,More like Stallone (wordplay),slier
3582584,Tolling. ,knell
4534751,Treeless Siberian tract,steppe
1980628,Bejeweled headdresses,a like
4563526,"___, ma! No hands!",look
191821,One of his aliases was Theo. LeSieg,Dr Seuss
3794962,Granola fruit,date
4935116,Affectionate address,dearest
3074920,"California airport, on luggage tags",SFO
2645047,"'N, not NN, for now (5)'",nonce
3201939,Get horizontal,lie
1429571,"Bewildered, drunken set in AA",at sea
1110084,A group of flyers rising at a distance,afar
4445160,Sports organization with a redshirt rule,NCAA
4076130,"Cleopatra's ___, in Central Park ",needle
2595255,One might be dying to get the air out,expire
1938094,Like some tournaments,open
6126143,Amorous advances slangily,moves
2160108,Santa's aids. ,dads
4341375,Town near Emden ,esens
4876141,Dog weighing about seven pounds: Colloq.,Pom
3176121,Back with money,bet on
2902243,Indoor sprinkler,saltshaker
1061225,Leave out from old American college,omit
3142676,Notice folks quarreling about a skewer (wordplay),spotspits pat
6353669,Sforzando Mus. abbreviation ,sfz
586335,Pun,joke
1147002,Doozie of a love god,Lulueros
6319464,Somebody else's soaking dentures (wordplay),notonescupofteeth
6165413,It can constrict,boa
She cackles HEN
3716707,"Ciao, in Chartres",Adieu
6360983,Of yore,a gone
5857117,Conjunctions ,and s
